Địa điểm khởi hành,Địa điểm đến,Hãng hàng không,Số hiệu chuyến bay,Ngày khởi hành,Giờ khởi hành,Giờ đến,Thời gian bay,Giá,Hạng vé
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ155,01/07/2024,18:15,20:25,02h 10m,"2,165,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ159,01/07/2024,19:35,21:45,02h 10m,"2,165,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ171,01/07/2024,14:35,16:45,02h 10m,"2,165,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ173,01/07/2024,15:10,17:20,02h 10m,"2,165,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ191,01/07/2024,04:50,07:00,02h 10m,"2,165,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietravel Airlines,VU751,01/07/2024,08:40,10:50,02h 10m,"2,317,000 VND",ECONOMY
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH201,01/07/2024,06:45,08:55,02h 10m,"2,320,000 VND",EconomySmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,01/07/2024,21:00,23:10,02h 10m,"2,315,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,01/07/2024,23:00,01:10,02h 10m,"2,315,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,01/07/2024,20:30,22:45,02h 15m,"2,315,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,01/07/2024,22:00,00:10,02h 10m,"2,315,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,01/07/2024,21:30,23:40,02h 10m,"2,315,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ129,01/07/2024,09:40,11:50,02h 10m,"2,372,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ131,01/07/2024,10:10,12:20,02h 10m,"2,372,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ139,01/07/2024,11:00,12:55,01h 55m,"2,372,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietravel Airlines,VU727,01/07/2024,21:50,00:05,02h 15m,"2,525,000 VND",ECONOMY
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietravel Airlines,VU751,01/07/2024,08:40,10:50,02h 10m,"2,525,000 VND",ECONOMY
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH263,01/07/2024,19:05,21:15,02h 10m,"2,540,000 VND",EconomySmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,01/07/2024,21:00,23:10,02h 10m,"2,561,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,01/07/2024,23:00,01:10,02h 10m,"2,561,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,01/07/2024,20:30,22:45,02h 15m,"2,561,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,01/07/2024,22:00,00:10,02h 10m,"2,561,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,01/07/2024,21:30,23:40,02h 10m,"2,561,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1139,01/07/2024,02:15,04:25,02h 10m,"2,631,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH211,01/07/2024,10:35,12:45,02h 10m,"2,813,000 VND",EconomySmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH255,01/07/2024,16:25,18:35,02h 10m,"2,813,000 VND",EconomySmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH275,01/07/2024,18:10,20:20,02h 10m,"2,813,000 VND",EconomySmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,01/07/2024,05:00,07:15,02h 15m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,01/07/2024,17:00,19:15,02h 15m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,01/07/2024,19:00,21:15,02h 15m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,01/07/2024,21:00,23:10,02h 10m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,01/07/2024,23:00,01:10,02h 10m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,01/07/2024,17:30,19:45,02h 15m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,01/07/2024,18:00,20:15,02h 15m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,01/07/2024,18:45,21:00,02h 15m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,01/07/2024,20:00,22:15,02h 15m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,01/07/2024,20:30,22:45,02h 15m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,01/07/2024,22:00,00:10,02h 10m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,01/07/2024,21:30,23:40,02h 10m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,01/07/2024,12:30,14:40,02h 10m,"2,808,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1131,01/07/2024,22:40,00:50,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1135,01/07/2024,22:50,01:00,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ123,01/07/2024,07:00,09:10,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ157,01/07/2024,21:45,23:55,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ161,01/07/2024,21:20,23:30,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ163,01/07/2024,22:50,01:00,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ165,01/07/2024,23:05,01:15,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ167,01/07/2024,22:05,00:15,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ181,01/07/2024,22:55,01:35,02h 40m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ183,01/07/2024,22:25,00:35,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ193,01/07/2024,05:00,07:10,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ199,01/07/2024,05:20,07:30,02h 10m,"2,916,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,01/07/2024,05:00,07:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,01/07/2024,13:00,15:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,01/07/2024,17:00,19:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,01/07/2024,19:00,21:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,01/07/2024,21:00,23:10,02h 10m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,01/07/2024,23:00,01:10,02h 10m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,01/07/2024,06:00,08:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,01/07/2024,15:30,17:45,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,01/07/2024,12:00,14:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,01/07/2024,14:00,16:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,01/07/2024,16:00,18:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,01/07/2024,17:30,19:45,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,01/07/2024,18:00,20:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,01/07/2024,18:45,21:00,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,01/07/2024,20:00,22:15,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,01/07/2024,20:30,22:45,02h 15m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,01/07/2024,22:00,00:10,02h 10m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,01/07/2024,21:30,23:40,02h 10m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,01/07/2024,14:30,16:50,02h 20m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,01/07/2024,12:30,14:40,02h 10m,"3,028,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1151,01/07/2024,12:00,14:10,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ121,01/07/2024,06:00,08:10,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ133,01/07/2024,12:30,14:40,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ135,01/07/2024,13:20,15:30,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ137,01/07/2024,13:40,15:50,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ147,01/07/2024,16:30,18:40,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ149,01/07/2024,17:55,20:10,02h 15m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ155,01/07/2024,18:15,20:25,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ159,01/07/2024,19:35,21:45,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ171,01/07/2024,14:35,16:45,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ173,01/07/2024,15:10,17:20,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ191,01/07/2024,04:50,07:00,02h 10m,"3,072,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ129,01/07/2024,09:40,11:50,02h 10m,"3,279,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ131,01/07/2024,10:10,12:20,02h 10m,"3,279,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ139,01/07/2024,11:00,12:55,01h 55m,"3,279,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,01/07/2024,05:00,07:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,01/07/2024,07:00,09:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,01/07/2024,09:00,11:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,01/07/2024,11:00,13:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,01/07/2024,13:00,15:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,01/07/2024,15:00,17:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,01/07/2024,17:00,19:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,01/07/2024,19:00,21:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,01/07/2024,21:00,23:10,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,01/07/2024,23:00,01:10,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,01/07/2024,06:00,08:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,01/07/2024,10:00,12:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,01/07/2024,15:30,17:45,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,01/07/2024,12:00,14:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,01/07/2024,14:00,16:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,01/07/2024,16:00,18:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,01/07/2024,17:30,19:45,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,01/07/2024,18:00,20:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,01/07/2024,18:45,21:00,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,01/07/2024,20:00,22:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,01/07/2024,20:30,22:45,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,01/07/2024,22:00,00:10,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7205,01/07/2024,09:10,11:20,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,01/07/2024,21:30,23:40,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,01/07/2024,14:30,16:50,02h 20m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,01/07/2024,12:30,14:40,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,01/07/2024,05:00,07:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,01/07/2024,07:00,09:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,01/07/2024,09:00,11:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,01/07/2024,11:00,13:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,01/07/2024,13:00,15:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,01/07/2024,15:00,17:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,01/07/2024,17:00,19:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,01/07/2024,19:00,21:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,01/07/2024,21:00,23:10,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,01/07/2024,23:00,01:10,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,01/07/2024,06:00,08:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,01/07/2024,08:00,10:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,01/07/2024,10:00,12:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,01/07/2024,15:30,17:45,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,01/07/2024,12:00,14:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,01/07/2024,14:00,16:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,01/07/2024,16:00,18:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,01/07/2024,17:30,19:45,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,01/07/2024,18:00,20:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,01/07/2024,18:45,21:00,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,01/07/2024,20:00,22:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,01/07/2024,20:30,22:45,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,01/07/2024,22:00,00:10,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7205,01/07/2024,09:10,11:20,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,01/07/2024,21:30,23:40,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,01/07/2024,14:30,16:50,02h 20m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,01/07/2024,12:30,14:40,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH201,01/07/2024,06:45,08:55,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH211,01/07/2024,10:35,12:45,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH255,01/07/2024,16:25,18:35,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH263,01/07/2024,19:05,21:15,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH275,01/07/2024,18:10,20:20,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH289,01/07/2024,23:30,01:40,02h 10m,"3,668,000 VND",EconomyFlex
