Địa điểm khởi hành,Địa điểm đến,Hãng hàng không,Số hiệu chuyến bay,Ngày khởi hành,Giờ khởi hành,Giờ đến,Thời gian bay,Giá,Hạng vé
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,04/07/2024,23:00,01:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,04/07/2024,06:00,08:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,04/07/2024,08:00,10:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,04/07/2024,10:00,12:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,04/07/2024,15:30,17:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,04/07/2024,12:00,14:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,04/07/2024,14:00,16:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,04/07/2024,16:00,18:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,04/07/2024,17:30,19:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,04/07/2024,18:00,20:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,04/07/2024,18:45,21:00,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,04/07/2024,20:00,22:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,04/07/2024,20:30,22:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,04/07/2024,22:00,00:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,04/07/2024,21:30,23:40,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,04/07/2024,22:30,00:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,04/07/2024,14:30,16:50,02h 20m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,04/07/2024,05:00,07:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,04/07/2024,07:00,09:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,04/07/2024,09:00,11:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,04/07/2024,11:00,13:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,04/07/2024,13:00,15:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,04/07/2024,15:00,17:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,04/07/2024,17:00,19:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,04/07/2024,19:00,21:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,04/07/2024,21:00,23:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,04/07/2024,23:00,01:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,04/07/2024,06:00,08:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,04/07/2024,08:00,10:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,04/07/2024,10:00,12:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,04/07/2024,15:30,17:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,04/07/2024,12:00,14:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,04/07/2024,14:00,16:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,04/07/2024,16:00,18:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,04/07/2024,17:30,19:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,04/07/2024,18:00,20:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,04/07/2024,18:45,21:00,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,04/07/2024,20:00,22:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,04/07/2024,20:30,22:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,04/07/2024,22:00,00:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,04/07/2024,21:30,23:40,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,04/07/2024,22:30,00:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,04/07/2024,14:30,16:50,02h 20m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,04/07/2024,05:00,07:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,04/07/2024,07:00,09:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,04/07/2024,09:00,11:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,04/07/2024,11:00,13:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,04/07/2024,13:00,15:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,04/07/2024,15:00,17:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,04/07/2024,17:00,19:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,04/07/2024,19:00,21:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,04/07/2024,21:00,23:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,04/07/2024,23:00,01:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,04/07/2024,06:00,08:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,04/07/2024,08:00,10:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,04/07/2024,10:00,12:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,04/07/2024,15:30,17:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,04/07/2024,12:00,14:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,04/07/2024,14:00,16:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,04/07/2024,16:00,18:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,04/07/2024,17:30,19:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,04/07/2024,18:00,20:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,04/07/2024,18:45,21:00,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,04/07/2024,20:00,22:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,04/07/2024,20:30,22:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,04/07/2024,22:00,00:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,04/07/2024,21:30,23:40,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,04/07/2024,22:30,00:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,04/07/2024,14:30,16:50,02h 20m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,04/07/2024,05:00,07:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,04/07/2024,07:00,09:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,04/07/2024,09:00,11:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,04/07/2024,11:00,13:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,04/07/2024,13:00,15:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,04/07/2024,15:00,17:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,04/07/2024,17:00,19:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,04/07/2024,19:00,21:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,04/07/2024,21:00,23:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,04/07/2024,23:00,01:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,04/07/2024,06:00,08:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,04/07/2024,08:00,10:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,04/07/2024,10:00,12:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,04/07/2024,15:30,17:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,04/07/2024,12:00,14:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,04/07/2024,14:00,16:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,04/07/2024,16:00,18:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,04/07/2024,17:30,19:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,04/07/2024,18:00,20:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,04/07/2024,18:45,21:00,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,04/07/2024,20:00,22:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,04/07/2024,20:30,22:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,04/07/2024,22:00,00:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,04/07/2024,21:30,23:40,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,04/07/2024,22:30,00:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,04/07/2024,14:30,16:50,02h 20m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,04/07/2024,05:00,07:10,02h 10m,"4,489,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,04/07/2024,21:00,23:15,02h 15m,"4,489,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,04/07/2024,23:00,01:10,02h 10m,"4,489,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,04/07/2024,06:00,08:10,02h 10m,"4,489,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,04/07/2024,20:30,22:45,02h 15m,"4,489,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,04/07/2024,22:00,00:10,02h 10m,"4,489,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,04/07/2024,21:30,23:40,02h 10m,"4,489,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,04/07/2024,22:30,00:45,02h 15m,"4,489,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietravel Airlines,VU727,04/07/2024,21:50,00:05,02h 15m,"4,847,000 VND",ECONOMY
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietravel Airlines,VU751,04/07/2024,08:40,10:50,02h 10m,"4,847,000 VND",ECONOMY
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH263,04/07/2024,19:05,21:15,02h 10m,"4,976,000 VND",BusinessSmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH275,04/07/2024,18:10,20:20,02h 10m,"4,976,000 VND",BusinessSmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1131,04/07/2024,22:40,00:50,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1135,04/07/2024,22:50,01:00,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1139,04/07/2024,02:15,04:25,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ121,04/07/2024,06:00,08:10,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ123,04/07/2024,07:00,09:10,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ125,04/07/2024,08:10,10:25,02h 15m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ131,04/07/2024,10:10,12:20,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ133,04/07/2024,12:10,14:20,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ135,04/07/2024,13:20,15:30,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ137,04/07/2024,13:50,15:55,02h 5m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ139,04/07/2024,11:00,12:55,01h 55m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ147,04/07/2024,16:30,18:40,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ155,04/07/2024,18:15,20:25,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ157,04/07/2024,21:45,23:55,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ161,04/07/2024,21:20,23:30,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ163,04/07/2024,22:50,01:00,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ165,04/07/2024,23:05,01:15,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ173,04/07/2024,15:10,17:20,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ181,04/07/2024,22:55,01:35,02h 40m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ183,04/07/2024,22:25,00:35,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ191,04/07/2024,04:50,07:00,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ193,04/07/2024,05:00,07:10,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ199,04/07/2024,05:20,07:30,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,04/07/2024,05:00,07:10,02h 10m,"7,680,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,04/07/2024,07:00,09:15,02h 15m,"7,680,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,04/07/2024,21:00,23:15,02h 15m,"7,680,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,04/07/2024,23:00,01:10,02h 10m,"7,680,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,04/07/2024,06:00,08:10,02h 10m,"7,680,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,04/07/2024,20:30,22:45,02h 15m,"7,680,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,04/07/2024,22:00,00:10,02h 10m,"7,680,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,04/07/2024,21:30,23:40,02h 10m,"7,680,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,04/07/2024,22:30,00:45,02h 15m,"7,680,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH201,04/07/2024,06:45,08:55,02h 10m,"8,864,000 VND",BusinessFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH263,04/07/2024,19:05,21:15,02h 10m,"8,864,000 VND",BusinessFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH275,04/07/2024,18:10,20:20,02h 10m,"8,864,000 VND",BusinessFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH289,04/07/2024,23:30,01:40,02h 10m,"8,864,000 VND",BusinessFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,04/07/2024,05:00,07:10,02h 10m,"9,106,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,04/07/2024,07:00,09:15,02h 15m,"9,106,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,04/07/2024,21:00,23:15,02h 15m,"9,106,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,04/07/2024,23:00,01:10,02h 10m,"9,106,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,04/07/2024,06:00,08:10,02h 10m,"9,106,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,04/07/2024,20:30,22:45,02h 15m,"9,106,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,04/07/2024,22:00,00:10,02h 10m,"9,106,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7215,04/07/2024,21:30,23:40,02h 10m,"9,106,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,04/07/2024,22:30,00:45,02h 15m,"9,106,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ123,04/07/2024,07:00,09:10,02h 10m,"9,759,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ125,04/07/2024,08:10,10:25,02h 15m,"9,759,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ131,04/07/2024,10:10,12:20,02h 10m,"9,759,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ135,04/07/2024,13:20,15:30,02h 10m,"9,759,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ137,04/07/2024,13:50,15:55,02h 5m,"9,759,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ147,04/07/2024,16:30,18:40,02h 10m,"9,759,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ163,04/07/2024,22:50,01:00,02h 10m,"9,759,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ173,04/07/2024,15:10,17:20,02h 10m,"9,759,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,04/07/2024,05:00,07:10,02h 10m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,04/07/2024,07:00,09:15,02h 15m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,04/07/2024,09:00,11:15,02h 15m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,04/07/2024,11:00,13:15,02h 15m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,04/07/2024,13:00,15:15,02h 15m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,04/07/2024,15:00,17:15,02h 15m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,04/07/2024,17:00,19:15,02h 15m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,04/07/2024,19:00,21:15,02h 15m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,04/07/2024,21:00,23:15,02h 15m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,04/07/2024,23:00,01:10,02h 10m,"10,531,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,04/07/2024,06:00,08:10,02h 10m,"10,531,000 VND",Thương gia linh hoạt
